Code,Name,Link
ОСТАНОВОЧНЫЙ ПУНКТ 193 КМ,43.04121205164389,51.56008261640322
ОСТАНОВОЧНЫЙ ПУНКТ 195 КМ,44.48672099465386,52.683524559037
ОСТАНОВОЧНЫЙ ПУНКТ 196 КМ,39.88327695326762,51.052886443102416
ОСТАНОВОЧНЫЙ ПУНКТ 197 КМ,43.10803936924158,51.55787356063916
ОСТАНОВОЧНЫЙ ПУНКТ 197 КМ,38.60790702782918,51.650266143741376
ОСТАНОВОЧНЫЙ ПУНКТ 20 КМ,39.8386316262545,51.85366547833587
ОСТАНОВОЧНЫЙ ПУНКТ 201 КМ,39.93661536173793,51.058204556232916
ОСТАНОВОЧНЫЙ ПУНКТ 204 КМ,44.57115485063091,52.740598631876225
ОСТАНОВОЧНЫЙ ПУНКТ 21 КМ,42.410411726844686,52.52892020603547
ОСТАНОВОЧНЫЙ ПУНКТ 210 КМ,40.04956535334343,51.09252950064913
ОСТАНОВОЧНЫЙ ПУНКТ 213 КМ,44.680200971047995,52.787684704971355
ОСТАНОВОЧНЫЙ ПУНКТ 215 КМ,38.813208446197386,51.65143876385901
ОСТАНОВОЧНЫЙ ПУНКТ 218 КМ,40.0976626997077,51.11790650796301
ОСТАНОВОЧНЫЙ ПУНКТ 22 КМ,43.11134810653075,51.67429875748191
ОСТАНОВОЧНЫЙ ПУНКТ 227 КМ,38.9607397347427,52.645732988771215
ОСТАНОВОЧНЫЙ ПУНКТ 229 КМ,40.261932962760845,51.117907884362616
ОСТАНОВОЧНЫЙ ПУНКТ 23 КМ,39.891881098732554,51.84761738674091
ОСТАНОВОЧНЫЙ ПУНКТ 230 КМ,38.988762301320925,52.62988856546501
ПАСЕКОВО,39.73010150199093,49.86168680922473
ПАТРИАРШАЯ,39.06155746430917,52.65433942126964
ПЕРЕВАЛЬСКАЯ,39.65431189116081,50.50892863232845
ПЕРЕЛЕШИНО,40.13618425662196,51.73959714280486
ПЕСКОВАТКА,40.12900129199506,52.57428599407921
ПЕСЧАНКА,37.724751348169626,51.303355592040376
ПЕСЧАНЫЙ,39.4127026197102,50.23351905973702
ПЕТЕЛИНО,39.82870035801747,53.246824253735305
ПИНЕРОВКА,43.068133120028854,51.553421067124816
ПИОНЕРСКАЯ,36.66189324560232,50.539902069946706
ПЛАВИЦА,40.3421356640313,52.2391917241598
ПЛАТОНОВКА,41.95372639119267,52.71754780926274
ПЛАТФОРМА 11 КМ,43.6685740714841,52.46025026230334
ПЛАТФОРМА 117 КМ,43.864700384339606,52.23096505265072
ПЛАТФОРМА 130 КМ,44.011500377245326,52.275775243934596
ПЛАТФОРМА 154 КМ,44.17325093349239,52.44204108873197
ПЛАТФОРМА 165 КМ,44.24854354335264,52.47385141358044
ПЛАТФОРМА 192 КМ,44.488221092274784,52.66593118450162
ПЛАТФОРМА 214 КМ,36.66477567026061,55.537045147846975
ПЛАТФОРМА 224 КМ,44.756942378481185,52.87541600794246
ПЛАТФОРМА 241 КМ,44.8387737118395,53.01023442000641
ПЛАТФОРМА 250 КМ,44.89141302309713,53.074433446018574
ПЛАТФОРМА 403 КМ,42.45017486051462,51.22028288620688
ПЛАТФОРМА 410 КМ,42.51942610529112,51.27126465219669
ПЛАТФОРМА 416 КМ,42.600363086592466,51.313548020848394
ПЛАТФОРМА 423 КМ,42.624995804893175,51.339285240214394
ПЛАТФОРМА 5 КМ,43.58910083102944,52.43657231617788
ПЛАУТИН,41.63105862257927,51.06131766948175
АКТАУ-ПОРТ-ПАРОМ,51.230103,43.61716
АКТОБЕ-1,57.215138,50.277759
АКТОБЕ-2,57.215138,50.277759
АКТОГАЙ,79.680314,46.94708
АКТОГАЙ-ВОСТОЧНЫЙ,79.680521,46.944053
АЛГАБАС,52.038991,51.181243
АЛМА-АТА I,76.948951,43.341049
АЛМА-АТА II,76.939141,43.273787
АЛТЫНКОЛЬ,80.29359209924293,44.16500591252416
АЛТЫНТАУ,71.640518,52.700422
АНАР,72.39274,50.661238
КУНДУР-ХАБАРОВСКИЙ,130.7552025109345,49.1076874812531
КУРЬЯН,124.54661840867959,55.14460468161379
КЫЧЫРАНКЫ,132.46016473616257,51.26915360556613
ЛАГАР-АУЛ,131.23292967822528,49.00598379082007
ЛАЗО,133.64544642852644,45.876317165414804
ЛАНДЫШИ,140.3061839523918,49.260215509732156
ЛАРБА,123.11715189859564,55.49992515398625
ЛАСТОЧКА,134.11618358335755,46.398507896416476
ЛЕБЯЖЬЕ-ВОСТОЧНОЕ,131.3993174770778,42.9753823311555
ЛЕЙТЕНАНТ ГОРДЕЕВ,133.25921304883823,43.20800027026387
ЛЕНИНСК,132.61668444907346,47.98712380198911
ЛЕОНИДОВО-САХАЛИНСКОЕ,142.86609538703252,49.309130179862194
ЛЕСОЗАВОДСК 2,133.4222055711884,45.458870708918084
ЛЕСОЗАВОДСК I,133.37789349962148,45.45409294847628
ЛИАН (РЗД),136.93665264914267,50.821468474324085
ЛИМИЧЕВКА,131.96929327779367,43.85540430402948
ЛИМОННИК,133.60202362363304,44.39977960517222
ЛИПОВЦЫ,131.7053466336201,44.18136026811382
ЛИТОВКО,135.18058076322853,49.24032963246412
ЛОВЕЦКАЯ,141.88340141256458,46.71257312216602
ЛОЗОВЫЙ,133.14502268447336,43.061935476946395
ЛОНДОКО,132.00040056656923,49.01157492926714
ЛОПЧА,122.76864681775928,55.76737630661714
ЛУГОВОЕ,142.72501269903253,47.00897277593827
ЛУМБИР (РЗД),123.46225441531297,55.50236771342442
ЛУМКУ-КОРАНИ,134.31358619396252,48.60315845242193
ЛУЧЕГОРСК,134.19003261376744,46.47659614950716
ЛУЧКИ,132.25248291470814,44.277565248703645
ЛЮДЮ (РЗД),140.1471242209501,49.726247795506104
ЛЮНИНО,133.97956812911255,46.25020045999859
ОСТАНОВОЧНЫЙ ПУНКТ 801 КМ,47.19451769399025,53.62326522562712
ОСТАНОВОЧНЫЙ ПУНКТ 802 КМ,47.21802949358232,54.04335470707786
ОСТАНОВОЧНЫЙ ПУНКТ 805 КМ,47.25069567756363,54.038673250069635
ОСТАНОВОЧНЫЙ ПУНКТ 82 КМ,45.13342598840663,53.60391219018583
ОСТАНОВОЧНЫЙ ПУНКТ 820 КМ,47.39828822355076,54.10191199311762
ОСТАНОВОЧНЫЙ ПУНКТ 823 КМ,47.45419938650013,54.09594406650325
ОСТАНОВОЧНЫЙ ПУНКТ 832 КМ,47.60511678152986,53.54697113199751
ОСТАНОВОЧНЫЙ ПУНКТ 84 КМ,56.30104779979857,54.142178348974404
ОСТАНОВОЧНЫЙ ПУНКТ 84 КМ,48.490470352002355,53.626958309963996
ОСТАНОВОЧНЫЙ ПУНКТ 842 КМ,47.72122957161291,54.122314517843044
ОСТАНОВОЧНЫЙ ПУНКТ 847 КМ,47.79082616308379,54.12920164696105
ОСТАНОВОЧНЫЙ ПУНКТ 85 КМ,52.1284519784595,54.94676247879211
ОСТАНОВОЧНЫЙ ПУНКТ 859 КМ,47.926622426248315,54.175701001442896
ОСТАНОВОЧНЫЙ ПУНКТ 864 КМ,48.012148289254256,54.19271833006887
ОСТАНОВОЧНЫЙ ПУНКТ 872 КМ,47.98961929415265,53.40722006940989
ОСТАНОВОЧНЫЙ ПУНКТ 875 КМ,48.15411790419849,54.217542645580615
ОСТАНОВОЧНЫЙ ПУНКТ 878 КМ,48.18021667212326,54.22471686871294
ОСТАНОВОЧНЫЙ ПУНКТ 91 КМ,49.511444546487624,53.36547395292031
ОСТАНОВОЧНЫЙ ПУНКТ 924 КМ,47.91531659868522,53.17151667965089
ОСТАНОВОЧНЫЙ ПУНКТ 936 КМ,48.09782966631265,53.1709547756206
ОСТАНОВОЧНЫЙ ПУНКТ 939 КМ,49.04110757139098,54.33448493184354
ОСТАНОВОЧНЫЙ ПУНКТ 943 КМ,48.19089633676859,53.169022377625836
ОСТАНОВОЧНЫЙ ПУНКТ 95 КМ,56.254570091146014,54.05204468763552
ОСТАНОВОЧНЫЙ ПУНКТ 95 КМ,52.10592460858869,55.04798243561402
ОСТАНОВОЧНЫЙ ПУНКТ 95 КМ,57.49485654003635,54.38263694107979
ОСТАНОВОЧНЫЙ ПУНКТ 950 КМ,48.31056743967408,53.162369917674596
ОСТАНОВОЧНЫЙ ПУНКТ 966 КМ,48.537055487936925,53.17488820966744
ОСТАНОВОЧНЫЙ ПУНКТ 97 КМ,45.19901852413154,53.558231908708905
ОСТАНОВОЧНЫЙ ПУНКТ 989 КМ,49.65504906541755,54.203008956394754
ОСТАНОВОЧНЫЙ ПУНКТ 990 КМ,48.83898703309251,53.13851859362193
УСКАТ,86.65270272169214,54.09026526126813
УСТЬ-ТАЛЬМЕНСКАЯ,83.56610419978963,53.82187047695254
УТКУЛЬ,84.85293187018091,52.74267798059748
УЧЕБНЫЙ,83.21405249700483,54.99936664362079
УЧУЛЕН,87.38043494581487,53.14184727249746
ФАДИНО,73.33936352611063,54.78410357426429
ХАБАРЫ,79.66401469668898,53.762638353748514
ХЛОПУНОВО,81.98930620907994,52.0686698742638
ХОПКИНО,85.45283164952987,55.94093143274496
ХОРОШАВКА,80.27837750713559,52.89847496689831
ЦАПЛИНО,83.76294280304565,53.57638583421733
ЦЕНТР,82.92070475690588,55.018755501299516
ЦЕНТРАЛЬНЫЙ,79.46925263152563,53.75100606599263
ЧАНЫ,76.75572738853766,55.3048471550453
ЧАХЛОВО,84.22318579309905,55.616964944293734
ЧЕБАЧИЙ (ОБП),78.21433006731976,53.75929039345161
ЧЕБУЛА,84.0686249008021,55.55552052227597
ЧЕМРОВКА,85.11373547847424,52.555420855790366
ЧЕМСКОЙ,82.96200382209001,54.95185115941695
ЧЕРЕПАНОВО,83.37827220468441,54.22965785201768
ЧЕРКАСОВ КАМЕНЬ,86.74675784004573,53.97825510628863
ЧЕРЛАК,75.11367908291882,53.879368436845944
ЧЕРНИЦКИЙ,83.57228851369376,53.20863064168932
ЧЕРТОКУЛИЧ,76.61114179743115,55.28873068676521
ЧИК,82.4435155797229,55.000986734179975
ЧИСТОГОРСК,87.3424216414134,53.96831104899067
ЧИСТООЗЕРНАЯ,76.5801424675354,54.71008341649664
ЧУГУНАШ,87.77670075895965,52.88631749439998
ЧУЛЫМСКАЯ,80.97167671856248,55.097483990712696
КОЛОМЬЕ,26.777746,50.349737
КОЛЫЧЕВКА,31.31722,51.430722
КОМАРОВЦЫ,27.660664,49.198162
КОММУНИСТ,32.137059,51.599423
КОМСОМОЛЬСКАЯ КОММУНА,33.299991,51.202924
КОНОНОВКА,32.103462,50.180493
КОНОТОП,33.182599,51.222751
КОПАЙ,27.751367,48.889692
КОРДЫШЕВКА,28.788058,49.641327
КОРЖЕВЦЫ,27.302407,49.289718
КОРЖИ,31.350179,50.342022
КОРНИН,29.512711,50.048067
КОРОП,32.988635,51.576357
КОРОСТЕНЬ,28.639639,50.955802
КОРОСТЕНЬ-ЖИТОМИРСКИЙ,28.593088,50.960908
КОРОСТЕНЬ-ПОДОЛЬСКИЙ,28.614396,50.985092
КОРОСТЫШЕВ,29.020174,50.316082
КОРЧИ,30.132756,50.192617
КОРЮКОВКА,32.240859,51.761003
КОСМИЧЕСКАЯ,31.575692,50.858752
КОСТОБОБР,32.847006,52.186965
КОТЮЖАНЫ,27.74922,48.792359
КРАСИЛОВ,27.024288,49.668248
КРАСНЫЕ ПАРТИЗАНЫ,31.758679,50.969973
ОСТАНОВОЧНЫЙ ПУНКТ 1089 КМ,40.08425361974373,47.98146174952069
ОСТАНОВОЧНЫЙ ПУНКТ 1101 КМ,40.06104626574742,47.89407646316016
ОСТАНОВОЧНЫЙ ПУНКТ 1108 КМ,40.14101904928158,47.88061421827634
ОСТАНОВОЧНЫЙ ПУНКТ 1115 КМ,40.217844141409564,47.854726371002855
ОСТАНОВОЧНЫЙ ПУНКТ 1129 КМ,40.205174052922565,47.75217612767474
ОСТАНОВОЧНЫЙ ПУНКТ 113 КМ,42.19805222422829,47.48741604757708
ОСТАНОВОЧНЫЙ ПУНКТ 113 КМ,41.41597831830963,48.22180014961013
ОСТАНОВОЧНЫЙ ПУНКТ 1136 КМ,40.176217884693905,47.69791206888651
ОСТАНОВОЧНЫЙ ПУНКТ 1144 КМ,40.18315893685662,47.63535332867153
ОСТАНОВОЧНЫЙ ПУНКТ 1148 КМ,40.16171970026613,47.59701149105292
ОСТАНОВОЧНЫЙ ПУНКТ 115 КМ,38.56200045936646,45.89681844207604
ОСТАНОВОЧНЫЙ ПУНКТ 116 КМ,38.87044854136358,45.59337136033752
ОСТАНОВОЧНЫЙ ПУНКТ 1165 КМ,40.06660305520459,47.47282568389747
ОСТАНОВОЧНЫЙ ПУНКТ 1178 КМ,40.07487948035292,47.379377100625454
ОСТАНОВОЧНЫЙ ПУНКТ 118 КМ,42.22979380406312,47.46557894414844
ОСТАНОВОЧНЫЙ ПУНКТ 118 КМ,46.65883002595827,44.16311905456558
ОСТАНОВОЧНЫЙ ПУНКТ 118 КМ,39.21711987323575,45.06175140982248
ОСТАНОВОЧНЫЙ ПУНКТ 12 КМ,40.06794252919372,47.83982165893932
ОСТАНОВОЧНЫЙ ПУНКТ 12 КМ,37.91544270922019,44.83212279544008
ОСТАНОВОЧНЫЙ ПУНКТ 12 КМ,39.65811049302163,47.09185020665547
ОСТАНОВОЧНЫЙ ПУНКТ 121 КМ,41.50281532937127,48.255319930087474
ОСТАНОВОЧНЫЙ ПУНКТ 122 КМ,38.50731034044433,46.63747346055777
ОСТАНОВОЧНЫЙ ПУНКТ 1229 КМ,38.7732138610984,47.57234699249228
ОСТАНОВОЧНЫЙ ПУНКТ 126 КМ,38.44860445253612,46.64277157389592
ОСТАНОВОЧНЫЙ ПУНКТ 126 КМ,39.77481310758892,48.720963404273625
ОСТАНОВОЧНЫЙ ПУНКТ 1262 КМ,38.95357048710415,47.36188643861072
ОСТАНОВОЧНЫЙ ПУНКТ 1282 КМ,38.95408284485878,47.27306078522306
ОСТАНОВОЧНЫЙ ПУНКТ 1286 КМ,39.007652,47.277648
ОСТАНОВОЧНЫЙ ПУНКТ 130 КМ,38.41406707220765,45.965697838613025
ОСТАНОВОЧНЫЙ ПУНКТ 1300 КМ,39.181884505278795,47.289295470971815
ОСТАНОВОЧНЫЙ ПУНКТ 5 КМ,34.436982620312406,53.232962243853414
ОСТАНОВОЧНЫЙ ПУНКТ 5 КМ,34.343950583917035,55.172290232676445
ОСТАНОВОЧНЫЙ ПУНКТ 5 КМ,36.12072507727273,52.9684843622994
ОСТАНОВОЧНЫЙ ПУНКТ 5 КМ,35.31428703072573,51.61796066091099
ОСТАНОВОЧНЫЙ ПУНКТ 50 КМ,36.96874138020788,55.8962939931885
ОСТАНОВОЧНЫЙ ПУНКТ 50 КМ,33.915605865317715,53.06073153170885
ОСТАНОВОЧНЫЙ ПУНКТ 50 КМ,33.14627936145874,52.53186925236499
ОСТАНОВОЧНЫЙ ПУНКТ 50 КМ,36.90660668258829,52.20744146135984
ОСТАНОВОЧНЫЙ ПУНКТ 500 КМ,36.37433741792784,52.05424660076399
ОСТАНОВОЧНЫЙ ПУНКТ 502 КМ,36.37600420237707,52.02284860097724
ОСТАНОВОЧНЫЙ ПУНКТ 507 КМ,36.381253391960946,51.985805477242735
ОСТАНОВОЧНЫЙ ПУНКТ 517 КМ,36.32530021124966,51.905242578865725
ОСТАНОВОЧНЫЙ ПУНКТ 52 КМ,37.87049187923136,55.31136918189806
ОСТАНОВОЧНЫЙ ПУНКТ 52 КМ,38.35230166778501,55.62819529536411
ОСТАНОВОЧНЫЙ ПУНКТ 52 КМ,33.710080915418544,53.961111694663444
ОСТАНОВОЧНЫЙ ПУНКТ 521 КМ,36.29779147559269,51.87603670459951
ОСТАНОВОЧНЫЙ ПУНКТ 524 КМ,32.97605368176719,54.618112317088276
ОСТАНОВОЧНЫЙ ПУНКТ 525 КМ,35.06159189821672,52.076988135616396
ОСТАНОВОЧНЫЙ ПУНКТ 53 КМ,35.46082852551193,53.07294675931766
ОСТАНОВОЧНЫЙ ПУНКТ 536 КМ,35.14356020571192,51.995689196074345
ОСТАНОВОЧНЫЙ ПУНКТ 54 КМ,35.4243102665982,52.365843252558165
ОСТАНОВОЧНЫЙ ПУНКТ 54 КМ,37.52743224506775,52.48640952716
ОСТАНОВОЧНЫЙ ПУНКТ 54 КМ,35.27981909994371,51.25428464621201
ОСТАНОВОЧНЫЙ ПУНКТ 55 КМ,38.413692067718024,55.61467485811259
ОСТАНОВОЧНЫЙ ПУНКТ 551 КМ,32.59472743920806,54.72642074127405
ОСТАНОВОЧНЫЙ ПУНКТ 552 КМ,35.31181479393944,51.8970329058268
ОСТАНОВОЧНЫЙ ПУНКТ 565 КМ,35.30106536555693,51.79379142926501
ОСТАНОВОЧНЫЙ ПУНКТ 568 КМ,32.354385231688916,54.77174526617992
БУРАКОВКА,29.887345,51.387261
БУЧА,30.218275,50.542986
БУШЕВО,30.608234,49.664732
БУШИНКА,28.446402,48.817875
БУЯН,29.592194,50.562702
БЫСТРА,28.742595,50.2292
ВАСИЛЬКОВ I,30.226108,50.226053
ВАСЮТИНЦЫ,27.783832,49.134277
ВЕЛЕДНИКИ,28.490267,51.295197
ВЕЛИКАЯ ЗАГОРОВКА,32.544777,51.113734
ВЕНДИЧАНЫ,27.781487,48.610581
ВЕРБОВЦЫ,26.981933,49.985843
ВЕРГИЕВКА,28.88619,49.014579
ВЕРЕСОЧЬ,31.78544,51.323844
ВЕРНИГОРОДОК,28.955603,49.788554
ВЕРОВКА,27.935207,50.766906
ВЕРТЕЕВКА,31.880877,51.174196
ВЕРХНИЙ УЧАСТОК,27.205398,49.347749
ВЕРШНИЦА,27.703441,50.648898
ВИКТОРИЯ,26.607236,49.169643
ВИЛЬЧА,29.433148,51.361146
ВИННИЦА,28.510838,49.239288
ВИННИЦА-ГРУЗОВАЯ,28.533458,49.269206
АБАБКОВО,43.15734489549211,56.034284806920475
АВТОПРИБОР,40.4522060056982,56.14768499023929
АГАРЗЯ,56.50332890276246,56.45624897509924
АГРЫЗ,53.01313834456562,56.52546133291853
АДМИРАЛТЕЙСКАЯ СЛОБОДА,49.06556080887544,55.80211220967564
АЗИНО,52.705909971202125,56.97526296981685
АКСАМАТОВО,47.80338865676092,56.62899008115857
АЛАТЫРЬ,46.577924980147934,54.84983445217825
АЛБАБА,48.33794446817519,55.61349402596864
АЛЕШЕВО,47.54422765243086,55.557652447549806
АЛЕШИНО,43.648194919553156,56.42158209880364
АЛНАШИ,52.56378556315926,56.115079583992895
АЛТЫШЕВО,46.6919163300246,54.90920741763477
АЛФЕРОВО,41.21620089716646,55.50596512506888
АЛЬМЕЖ,48.04266737036109,60.052520844718536
АМЗЯ,54.38183393715626,56.239084240839574
АМОСОВО,41.781360801257755,55.54955263452799
АНДОСОВО,45.74041196207321,55.533004955859276
АНДРЕЙШУР,53.219424688498954,57.77945528351934
АНКУДИНОВКА,44.04025879265966,56.23766038092733
АПНЕРКА,47.09559735277434,55.47041812375371
АРДАТОВ,46.268010088290765,54.759455744283215
АРДАШИ,50.63686292163393,58.46290991071103
АРЗАМАС I,43.7898237572854,55.40916661673872
АРЗАМАС II,43.851439802237856,55.417680181223176
АРЗИНКА,44.68941248213945,54.864684551797666
АРМЯЗЬ,53.93154735980174,56.410780661465566
АРСК,49.88850197455183,56.07688500106073
АРЬЯ,45.96162226718119,57.49296089545419
АТЕР,56.79393062300028,56.47346507377847
ОСТАНОВОЧНЫЙ ПУНКТ КРИВОЗЕРКА,44.962000476195726,53.12584865419621
ОТВАГА,49.479938700385354,53.3514713237409
ОТВАГА (ПЕРЕВ.),49.41486126367454,53.41797420598113
ОТВАГА (ЭКСП.),49.47409657562029,53.36965189554725
ОТВАЛЬНЫЙ (ПП),49.5021402480231,53.51667916934128
ОТОРМА (РЗД),42.536210771312575,53.56042910067984
ОТРАДА БАШКИРСКАЯ,55.84541417790961,52.63018580487998
ОХОТНИЧЬЯ,48.081493813491576,54.21281799519231
ПАЙГАРМ,44.75287006636893,54.07935726906347
ПАНЧУЛИДЗИЕВКА,44.39573581369682,53.20048273735585
ПАРКОВАЯ,56.07543499191682,54.81055606299934
ПАТРИКЕЕВО,46.82783842327851,53.67550615168845
ПАЧЕЛМА,43.32030064585416,53.33061004149622
ПАШКОВО,42.414547281089305,53.6522962236694
ПЕНЗА I,45.012206704368175,53.20433980109375
ПЕНЗА II,45.04253971815445,53.206720394039934
ПЕНЗА III,45.03296514351535,53.184134725618506
ПЕНЗА IV,45.01574396197104,53.2176685829718
ПЕРЕВОЛОКИ,49.14180527745392,53.26547631151418
ПЕЧЕРСКИЙ БЕРЕГ,48.996492777540766,53.25139591603281
ПИОНЕРЛАГЕРЬ,45.984030967614856,53.14307928890955
ПИОНЕРСКАЯ,55.62372032624639,54.60460736962759
ПИСКАЛЫ,49.733509526827504,53.480760038486025
ПИСЬМЯНКА,52.44696682537756,54.571201532783505
ПИХТА,57.93348972023762,54.232080712861716
ПИХТА-ТОВАРНАЯ,57.96713445552441,54.22716208540771
ПИЧКИРЯЕВО,42.45666778037904,54.20539961443086
ПИШЛЯ,44.837524769440364,54.062455187008474
ПОГРУЗНАЯ,50.441823718909504,54.23088657797502
ПОДБЕЛЬСКАЯ,51.80421027612638,53.60010524178801
ХОДЖАДАВЛЕТ,63.726531,39.274712
ЧУКУРСАЙ,69.264537,41.324797
ОСТАНОВОЧНЫЙ ПУНКТ 133 КМ,32.73071343734988,52.850304294191076
ОСТАНОВОЧНЫЙ ПУНКТ 136 КМ,37.18973800949295,56.08226804449313
ОСТАНОВОЧНЫЙ ПУНКТ 136 КМ,36.020686677562104,54.69002536028111
ОСТАНОВОЧНЫЙ ПУНКТ 137 КМ,38.23558707160893,54.658584645195624
ОСТАНОВОЧНЫЙ ПУНКТ 137 КМ,37.78921217552052,52.7743308055668
ОСТАНОВОЧНЫЙ ПУНКТ 138 КМ,38.82681121635444,56.20827338032648
ОСТАНОВОЧНЫЙ ПУНКТ 14 КМ,38.783495278243585,55.86479041907598
ОСТАНОВОЧНЫЙ ПУНКТ 14 КМ,33.10497668162908,53.93143042703981
ОСТАНОВОЧНЫЙ ПУНКТ 14 КМ,35.231995802984514,52.12678956680649
ОСТАНОВОЧНЫЙ ПУНКТ 14 КМ,33.273282861511014,55.22369253132774
ОСТАНОВОЧНЫЙ ПУНКТ 140 КМ,34.91250444387737,54.06715852544446
ОСТАНОВОЧНЫЙ ПУНКТ 140 КМ,36.35871365182588,54.86593304620133
ОСТАНОВОЧНЫЙ ПУНКТ 141 КМ,37.12276786572852,54.22626881447166
ОСТАНОВОЧНЫЙ ПУНКТ 142 КМ,38.2230403683193,54.62461718475795
ОСТАНОВОЧНЫЙ ПУНКТ 142 КМ,34.40523360895335,53.99555804099899
ОСТАНОВОЧНЫЙ ПУНКТ 142 КМ,36.09979306803773,54.67716090133174
ОСТАНОВОЧНЫЙ ПУНКТ 143 КМ,32.61832060654738,52.82960125466564
ОСТАНОВОЧНЫЙ ПУНКТ 144 КМ,34.960929045432316,54.036979438135155
ОСТАНОВОЧНЫЙ ПУНКТ 144 КМ,35.54005588221507,55.52978626587816
ОСТАНОВОЧНЫЙ ПУНКТ 146 КМ,38.02285332592178,51.80864324642843
ОСТАНОВОЧНЫЙ ПУНКТ 146 КМ,38.5806460540891,54.63256784608729
ОСТАНОВОЧНЫЙ ПУНКТ 147 КМ,37.901325830133864,52.71439397440617
ОСТАНОВОЧНЫЙ ПУНКТ 147 КМ,37.19779729850225,54.258227285869914
ОСТАНОВОЧНЫЙ ПУНКТ 15 КМ,36.400150454238606,51.78329502204428
ОСТАНОВОЧНЫЙ ПУНКТ 151 КМ,35.03692943786959,54.04343789984964
ОСТАНОВОЧНЫЙ ПУНКТ 153 КМ,32.49571683247675,52.78655704232964
ОСТАНОВОЧНЫЙ ПУНКТ 155 КМ,37.01099103154157,55.9612283568705
ОСТАНОВОЧНЫЙ ПУНКТ 156 КМ,35.11601168846468,54.06781025680284
ОСТАНОВОЧНЫЙ ПУНКТ 156 КМ,38.22179823276409,54.502603578438766
ПУДОСТЬ,30.08191558317554,59.606872942480365
ПУЗАКОВО,34.304115759419126,57.01044007379816
ПУКИННИЕМИ,29.570288378899363,61.18800920380792
ПУЛОЗЕРО,33.297222411842135,68.35840240268818
ПУНДУРИ,27.75831431335255,56.98428013483527
ПУПЫШЕВО,32.10174356225559,59.904378210273016
ПУРАВИЦА,27.691147359801764,57.826351596311106
ПУРВМАЛА,28.00130851291225,57.095242166068374
ПУСТОШКА,29.37140115938533,56.34064344418443
ПУСТЫНЬКА,30.84331117496822,59.660702072341586
ПУТЕПРОВОД,31.945935111549844,59.4688255374556
ПУТЕПРОВОДНАЯ,36.55785107412651,56.5040380576393
ПЧЕВЖА,32.32949100067928,59.35706673108336
ПЫТАЛОВО,27.911217645744145,57.064955294347875
ПЯЖИЕВА СЕЛЬГА,34.48791984788474,61.486703110124616
ПЯЙВЕ,32.45391208528868,68.9692898044488
ПЯЛЬКСААРИ,30.564935390845722,62.07501764393167
ПЯЛЬКЬЯРВИ,30.586241140861045,62.10896540076048
ПЯОЗЕРО,31.121659449888817,65.76241150956913
РАДИЩЕВО,37.10204364738849,56.0418030954431
РАДОМ,30.429802597551973,58.62793717182167
РАДОФИННИКОВО,30.869761263868163,59.147348754847386
РАДЧЕНКО,30.86797376651733,59.97892839412784
РАЗЛИВ,29.96819227479913,60.07871341554012
РАЗЪЕЗД 104 КМ,33.19382079327294,57.1675239123644
РАЗЪЕЗД 122 КМ,33.01983601062602,57.08206837160337
РАЗЪЕЗД 14 КМ,34.068290966881754,57.78952422689354
РАЗЪЕЗД 144 КМ,29.781659846557172,58.68944040220587
СОКОЛЬЕ,38.809687050869755,52.6183077259258
СОЛНЦЕВО,36.743745,51.413811
СОЛОВЕЙ,37.98886149206486,50.00211283129295
СОЛОВЕЙ (ЭКСП.),37.985701551657826,49.999108186017324
СОЛОТИ,38.01536452743845,50.26275246643614
СОМОВО,39.34871982705283,51.73686596805452
СОНЧИНО,39.553943342908326,50.67448457648952
СОТНИЦКАЯ,39.61668938949759,50.2823331435075
СПАССКОЕ,39.371281,53.621463
СПУТНИК,36.48678118349255,50.62317771996112
СТАРОЕ ЮРЬЕВО,40.68731461376876,53.30794093217281
СТАРОИВАНОВКА,37.80386539713617,50.56451770637799
СТАРЫЙ ОСКОЛ,37.85509845218393,51.312924808251175
СТЕПНОЕ,43.354762,51.438942
СТОЙЛЕНСКАЯ,37.78438774795828,51.298545684994465
СТРАХОВСКИЙ,38.515591,53.452031
СТРЕЛЕЦКАЯ,40.65467707640378,52.10731321555296
СТРОКИНО,37.26254987977267,51.31962262437892
СУКОВКИНО,38.129208591262284,51.67280162260478
СУМОВСКАЯ,35.9023224747298,50.788917835745394
ТАВОЛЖАНКА,42.92988604760683,51.663148066806194
ТАЛИЦА-ЕЛЕЦКАЯ,38.72064917787469,52.71195866202567
ТАЛОВАЯ,40.7245412526394,51.121063275342465
ТАМАЛА,43.24792304564548,52.54246548126481
ТАМБОВ I,41.427888051589804,52.715783740693375
ТАМБОВ II,41.52242065513749,52.60850786863132
ТАНКОВОЕ ПОЛЕ,36.62913786302492,50.9889244479313
ТАЩИЛОВКА,44.27953533994973,52.48517319181557
ТЕЛЕГИНО,38.421538,52.638527
ДУБОЧКИ,29.601412840186548,59.93508413509193
ДУБЦЫ,31.865538301788654,59.017967599424594
ДУЛОВСКАЯ,28.334177763271036,57.48716716407776
ДУНАЙ,30.933124339666342,59.97605813928692
ДУНЕВКА,35.614692628619686,58.65226367199719
ДЫМИ,33.776991883323205,59.587084644416045
ДЫНИНО,36.627138018843866,58.39640021030618
ЕГЛИНО,30.79370233096333,59.245701696975
ЕДРОВО,33.63493656094015,57.91875614027536
